"id","name","price","brand","category","description","id_2","name_2","price_2","brand_2","category_2","description_2"
"613697","SanDisk Extreme - USB-flashstation - 16 GB\n","nan","SanDisk","nan","SanDisk Extreme - USB-flashstation - 16 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","1174681","SanDisk Extreme Pro - flashgeheugenkaart - 16 GB - microSDHC UHS-I\n","150.0","SanDisk","nan","SanDisk Extreme Pro - flashgeheugenkaart - 16 GB - microSDHC UHS-I. Micro SD geheugenkaart. Harde schijf : 16 GB. Standaardkorting van -5% voor leden."
"929992","Memoria Toshiba Exceria SDHC Clase 10 UHS-I Clase 3 16GB","18.99","Toshiba","nan","nan","955633","Memoria Toshiba Exceria SDXC Class 10 UHS-I Class 3 64GB","33.99","Toshiba","nan","nan"
"474248","Tesco direct: Kingston 16GB Data Traveler USB Card","17.0","nan","nan","nan","498680","Tesco direct: Kingston 16 GB microSDHC","nan","nan","nan","nan"
"128735","Intenso Rainbow Line 4 GB USB-Stick USB 2.0 blau","5.49","nan","nan","nan","148631","Intenso USB-Stick 3.0 Premium Line 8GB USB 3.0","9.99","nan","nan","nan"
"694147","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan","1058184","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green)","15.99","nan","nan","nan"
"932308","Clé USB Lexar P20 USB 3.0 32 GO (4187369)","36.07","nan","nan","nan","1144172","Lexar LJDC20c-128BBEU Clé USB 3.0 128 Go","nan","nan","nan","nan"
"467265","TOSHIBA Exceria Pro N401 , 32 GB","35.99","nan","nan","nan","912267","TOSHIBA EXCERIA PRO N101, 64 GB","184.95","nan","nan","nan"
"918424","Pendrive 128 GB  PNY Attache 4 2.0","29.99","nan","nan","nan","955197","Pendrive 8GB PNY Attaché4 2.0 Negro","8.99","nan","nan","nan"
"62204","Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Purple)","37.99","nan","nan","nan","726544","Lexar LJDS25-16GABEU JumpDrive S25 16Go USB 3.0 Flash Drive Bleu sarcelle","11.9","nan","nan","nan"
"693296","Lexar JumpDrive S25 USB 3.0 64GB","34.0","nan","nan","nan","732105","LEXAR CLE USB JUMPDRIVE S25 16GB BLEUE","14.9","nan","nan","nan"
"894755","INTENSO Premium Line, USB-Stick, USB 3.0, 64 GB","29.99","nan","nan","nan","1050636","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"743795","Tarjeta de Memoria SANDISK Extreme Pro SDHC 8GB","22.97","nan","nan","nan","1113963","SanDisk 8 GB tarjeta de memoria flash SDHC de clase 2 sdsdb-8192-a11: Amazon.es: Informática","32.14","nan","nan","nan"
"78301","Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I","nan","nan","nan","nan","453707","Toshiba EXCERIA - carte mémoire flash - 32 Go - microSDHC UHS-I","nan","nan","nan","nan"
"653815","INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB","7.99","nan","nan","nan","762330","Intenso Rainbow Line 4GB USB Stick 2.0 Es Media Intenso","9.18","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"224870","Clé USB Intenso Cl&amp;eacute; USB 4GB INTENSO Rainbow Line - Sous Blister (MK483972804)","8.05","nan","nan","nan","672324","Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601)","28.36","nan","nan","nan"
"701771","Intenso Premium Line USB Stick (64GB)","32.99","Intenso","nan","nan","1082548","Intenso Premium Line - clé USB - 8 Go\n","10.16","Intenso","nan","Intenso Premium Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"56283","Tarjeta de Memoria Lexar SDHC de 8GB Clase 10","7.9","Lexar","nan","nan","672751","SanDisk 8 GB tarjeta de memoria flash SDHC de clase 2 sdsdb-8192-a11: Amazon.es: Informática","24.85","nan","nan","nan"
"1478","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar","29.24","nan","nan","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive. Llave USB. Interfaz de conexión : USB 3.0, MicroUSB. Capacidad (GB) : 32 GB. 5% de descuento permanente para Socios y envío gratis.","767650","Memoria USB Lexar Jumpdrive C20c 128 GB ipec discount Lexar","88.14","nan","nan","Memoria USB Lexar Jumpdrive C20c 128 GB. Llave USB. Capacidad : 128 GB. Interfaz de conexión : USB 3.0. 5% de descuento permanente para Socios y envío gratis."
"282566","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","72.51","nan","nan","nan","1001898","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.22","nan","nan","nan"
"778873","Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 64 gb","36.7","nan","nan","nan","1045416","8GB Micro SDHC Class 10 UHS-I 45MB/s Read Card + SD Adapter","11.25","nan","nan","nan"
"734658","Samsung Galaxy Note 9 Dual SIM - 512GB, 8GB RAM, 4G LTE, Midnight Black","16666.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy Note 9 Dual SIM - 512GB, 8GB RAM, 4G LTE, Midnight Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","871488","Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Blue","1999.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Blue at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"783340","Toshiba Exceria Pro N401 SDXC kort 128 GB - Minneskort, USB-minne","849.0","nan","nan","nan","989839","Toshiba Exceria Pro M401 Micro SDHC kort 16 GB - Minneskort, USB-minne","179.0","nan","nan","nan"
"792263","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan","1105342","LEXAR - Jumpdrive V10 8GB&nbsp;","6.99","nan","nan","nan"
"153096","Intenso USB-Stick 3.0 Premium Line 64GB USB 3.0","34.99","nan","nan","nan","1050636","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"561586","Memoria Sandisk MicroSDHC 16GB Extreme Pro","24.99","SanDisk","nan","nan","613697","SanDisk Extreme - USB-flashstation - 16 GB\n","nan","SanDisk","nan","SanDisk Extreme - USB-flashstation - 16 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"543647","INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB","8.99","nan","nan","nan","1200526","INTENSO 3503470 Basic Line 16 GB USB-Stick 16 GB","7.99","nan","nan","nan"
"54473","KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)","17.99","nan","nan","nan","484123","Kingston Industrial Temperature Micro SDHC UHS-I 8GB Class 10 Speicherkarte + SD-adapter","14.98","nan","nan","nan"
"652202","Toshiba EXCERIA - carte mémoire flash - 32 Go - microSDHC UHS-I","nan","nan","nan","nan","853266","Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I","nan","nan","nan","nan"
"13020","LEXAR CLE USB JUMPDRIVE S70 16GB","10.9","nan","nan","nan","737955","Clé USB Lexar JUMPDRIVE S25 32GB (4110331)","22.9","nan","nan","nan"
"616379","TOSHIBA EXCERIA PRO N101, 128 GB","289.95","nan","nan","nan","896202","Toshiba THN-N101K0640E6 64GB Exceria Pro N101 SD Karte","148.45","nan","nan","nan"
"651513","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","652202","Toshiba EXCERIA - carte mémoire flash - 32 Go - microSDHC UHS-I","nan","nan","nan","nan"
"364167","Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277)","13.9","nan","nan","nan","737955","Clé USB Lexar JUMPDRIVE S25 32GB (4110331)","22.9","nan","nan","nan"
"614247","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.56","nan","nan","nan","1060112","Clé USB Lexar JumpDrive C20m 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A Noir, Argent lecteur USB flash (MK1902705846)","57.8","nan","nan","nan"
"16240","Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","896202","Toshiba THN-N101K0640E6 64GB Exceria Pro N101 SD Karte","148.45","nan","nan","nan"
"391371","Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I","nan","nan","nan","nan","611017","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"744732","TOSHIBA EXCERIA PRO N401, 128 GB","89.95","nan","nan","nan","1098976","TOSHIBA EXCERIA PRO M401, 16 GB","24.95","nan","nan","nan"
"410735","Tesco direct: Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Class 3 memory card","36.65","nan","nan","nan","1150933","Toshiba 64GB Exceria PRO 64GB SDHC UHS Class 3 memory card - memory cards (64 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","151.5","nan","nan","nan"
"479117","USB pami?ci GB Usb3.0 Extreme bis 16GB Sandisk Go\n [Imballaggio","33.99","Sandisk","nan","nan","1118157","SanDisk Extreme Pro - USB-flashstation - 16 GB\n","31.9","SanDisk","nan","SanDisk Extreme Pro - USB-flashstation - 16 GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"614247","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.56","nan","nan","nan","860878","Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)","28.17","nan","nan","nan"
"427531","Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277)","9.9","nan","nan","nan","1124481","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","34.9","nan","nan","nan"
"9091","Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es","18.99","nan","nan","nan","692775","Lexar JumpDrive P20 32GB - Pendrive / Memoria USB ASdiscount Lexar","75.61","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"245660","Sony SDHC 8GB Class 10 UHS-I","350.0","nan","nan","nan","484123","Kingston Industrial Temperature Micro SDHC UHS-I 8GB Class 10 Speicherkarte + SD-adapter","14.98","nan","nan","nan"
"1050636","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan","1126948","INTENSO Premium Line USB-Stick","10.99","nan","nan","nan"
"88396","Toshiba Exceria Pro N401 SDHC 32GB UHS-I U3 Speicherkarte (bis zu 95MB/Sek. lesen),Toshiba,THN-N401S0320E4","nan","nan","nan","nan","1157227","Toshiba Exceria SDHC 64GB (bis zu 95MB/s lesen) Speicherkarte schwarz","48.29","nan","nan","nan"
"773117","SanDisk Ultra 32GB MEMORY USB 16GB Uhs-I Class GB,","16.9","SanDisk","nan","nan","935955","SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan"
"311651","Lexar JumpDrive C20m 128 GB micro-USB Flash Drive","43.75","nan","nan","nan","506623","Lexar LJDC20c-128BBEUK JumpDrive C20c USB Type-C-Flash-Laufwerk 128GB","65.52","nan","nan","nan"
"197332","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan","796439","sandisk ultra memory usb 16gb uhs-i class gb,","9.99","SanDisk","nan","nan"
"476435","Kingston SDHC Class 10 UHS-I 16GB","24.99","nan","nan","nan","1022702","Kingston SDXC Class 10 UHS-I 256GB 256GB SDXC Flash Class 10","111.0","nan","nan","nan"
"893889","Tesco direct: Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Class 3 memory card","90.51","nan","nan","nan","1081150","Toshiba Exceria Pro N401 SDXC 64 GB UHS-I U3 Class 10","39.0","nan","nan","nan"
"467265","TOSHIBA Exceria Pro N401 , 32 GB","35.99","nan","nan","nan","1098976","TOSHIBA EXCERIA PRO M401, 16 GB","24.95","nan","nan","nan"
"13020","LEXAR CLE USB JUMPDRIVE S70 16GB","10.9","nan","nan","nan","295618","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","39.9","nan","nan","nan"
"67134","Sandisk microSDHC (4GB)","5.99","Sandisk","nan","nan","473826","SANDISK - SDHC 8GB&nbsp;","7.99","nan","nan","nan"
"689358","INTENSO Premium Line USB-Stick","8.99","nan","nan","nan","1050636","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"545887","Sony Carte mémoire SDHC UHS-I 8 Go Class6","nan","nan","nan","nan","594216","Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan"
"286055","Intenso Premium Line USB Stick (8GB)","9.99","Intenso","nan","nan","707753","Intenso Premium Line - clé USB - 64 Go\n","19.39","Intenso","nan","Intenso Premium Line - clé USB - 64 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"453707","Toshiba EXCERIA - carte mémoire flash - 32 Go - microSDHC UHS-I","nan","nan","nan","nan","454372","Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I","nan","nan","nan","nan"
"1050636","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan","1200526","INTENSO 3503470 Basic Line 16 GB USB-Stick 16 GB","7.99","nan","nan","nan"
"706713","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green)","15.07","nan","nan","nan","1133381","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"694147","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan","706713","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green)","15.07","nan","nan","nan"
"561586","Memoria Sandisk MicroSDHC 16GB Extreme Pro","24.99","SanDisk","nan","nan","743795","Tarjeta de Memoria SANDISK Extreme Pro SDHC 8GB","22.97","nan","nan","nan"
"912267","TOSHIBA EXCERIA PRO N101, 64 GB","184.95","nan","nan","nan","1098976","TOSHIBA EXCERIA PRO M401, 16 GB","24.95","nan","nan","nan"
"695546","Memoria Toshiba microSDHC 32GB Class 10 Exceria Ultra High Speed UHS-I","20.99","Toshiba","nan","nan","955633","Memoria Toshiba Exceria SDXC Class 10 UHS-I Class 3 64GB","33.99","Toshiba","nan","nan"
"364167","Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277)","13.9","nan","nan","nan","1124481","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","34.9","nan","nan","nan"
"148631","Intenso USB-Stick 3.0 Premium Line 8GB USB 3.0","9.99","nan","nan","nan","207630","INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan"
"9213","INTENSO 3534490 Premium Line USB-Stick 64 GB","24.99","nan","nan","nan","1099381","Intenso Premium Line 8GB Speicherstick USB 3.0 silber","8.99","nan","nan","nan"
"153096","Intenso USB-Stick 3.0 Premium Line 64GB USB 3.0","34.99","nan","nan","nan","586081","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"386383","Pendrive LEXAR Jumpdrive S25 32 GB","13.99","nan","nan","nan","470729","Pami?? LEXAR JumpDrive C20m 32 GB","87.9","Pami??","nan","nan"
"187319","SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan","773117","SanDisk Ultra 32GB MEMORY USB 16GB Uhs-I Class GB,","16.9","SanDisk","nan","nan"
"250251","Kingston DataTraveler 101 G2 32 GB USB 2.0 Flash Drive - Purple","nan","nan","nan","nan","885085","Kingston Data Traveler 101 G2 Chiavetta USB Flash Drive 16 GB","nan","nan","nan","nan"
"767799","TOSHIBA EXCERIA PRO N401, 128 GB","79.95","nan","nan","nan","912267","TOSHIBA EXCERIA PRO N101, 64 GB","184.95","nan","nan","nan"
"863820","Kingston SDA3/128GB - Tarjeta de memoria SDHC/SDXC UHS-I U3, 128 GB velocidades 90R/80W","54.05","nan","nan","nan","1213127","Pam??ová karta Kingston SDXC 128GB UHS-I U3 (90R/80W)","1499.0","nan","nan","nan"
"561426","Lexar JumpDrive C20m 32GB micro-USB Flash Drive","19.28","nan","nan","nan","694147","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"651513","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","889067","Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I","nan","nan","nan","nan"
"743795","Tarjeta de Memoria SANDISK Extreme Pro SDHC 8GB","22.97","nan","nan","nan","758030","SanDisk 8 GB tarjeta de memoria flash SDHC de clase 2 sdsdb-8192-a11: Amazon.es: Informática","20.62","nan","nan","nan"
"639724","Tesco direct: Lexar JumpDrive C20m 128GB USB 3.0 (3.1 Gen 1) Type-A Black Silver","nan","nan","nan","nan","685058","Tesco direct: Intenso Premium Line 64GB USB 3.0 (3.1 Gen 1) Type-A Silver","51.27","nan","nan","nan"
"348612","Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green","16.33","nan","nan","nan","873151","Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive","43.91","nan","nan","nan"
"193817","SanDisk - flashgeheugenkaart - 4 GB - microSDHC\n","15.99","SanDisk","nan","SanDisk - flashgeheugenkaart - 4 GB - microSDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","473826","SANDISK - SDHC 8GB&nbsp;","7.99","nan","nan","nan"
"504914","Toshiba Exceria Pro N401 128GB SD Memory Card 95 MB/s 4K - THN-N401S1280E4","65.08","nan","nan","nan","1033086","Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 95 MB/s, 75 MB/s, UHS-I)","nan","nan","nan","nan"
"468076","Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","62.84","nan","nan","nan","796994","Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan"
"581729","Lexar JumpDrive V30 - unidad flash USB - 16 GB en Fnac.es","nan","nan","nan","nan","1149846","Lexar JumpDrive S25  Memoria USB 3.0 16 GB verde en Fnac.es","11.99","nan","nan","nan"
"325973","SANDISK Ultra Plus Class 10 SDHC Memory Card - 16 GB","19.99","nan","nan","nan","796439","sandisk ultra memory usb 16gb uhs-i class gb,","9.99","SanDisk","nan","nan"
"49983","Clé USB Kingston Kingston Clé USB 16 Go Datatraveler G2 101 (MK1574653819)","14.71","nan","nan","nan","425774","Kingston datatraveler 101 generation 2 (g2) clé usb 32 go mauve kingston technology dt101g2 32gb","nan","nan","nan","nan"
"615745","INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB","7.99","nan","nan","nan","762330","Intenso Rainbow Line 4GB USB Stick 2.0 Es Media Intenso","9.18","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"286055","Intenso Premium Line USB Stick (8GB)","9.99","Intenso","nan","nan","762330","Intenso Rainbow Line 4GB USB Stick 2.0 Es Media Intenso","9.18","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"896202","Toshiba THN-N101K0640E6 64GB Exceria Pro N101 SD Karte","148.45","nan","nan","nan","1147910","Toshiba Exceria Pro N101 128GB SD Memory Card 260 MB/s 4K - THN-N101K1280E6","148.97","nan","nan","nan"
"454372","Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I","nan","nan","nan","nan","766615","Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan"
"282566","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","72.51","nan","nan","nan","614247","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.56","nan","nan","nan"
"598728","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","76.72","nan","nan","nan","614247","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.56","nan","nan","nan"
"701796","TOSHIBA EXCERIA PRO N101, 64 GB","154.95","nan","nan","nan","1080096","Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte","74.99","nan","nan","nan"
"543647","INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB","8.99","nan","nan","nan","797988","INTENSO Rainbow Line USB-Stick","6.99","nan","nan","nan"
"725494","PNY Attache 4 8GB USB 2.0 (czarny)","29.99","nan","nan","nan","1017233","Memoria USB PNY Attache 128GB","33.65","logilink","nan","nan"
"374403","Toshiba Exceria Pro N401 SDXC kort 128 GB - Minneskort, USB-minne","849.0","nan","nan","nan","989839","Toshiba Exceria Pro M401 Micro SDHC kort 16 GB - Minneskort, USB-minne","179.0","nan","nan","nan"
"84492","Memoria USB Lexar Jumpdrive C20c 128 GB en Fnac.es","79.99","nan","nan","nan","121921","Toshiba USB 3.0 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"285949","Clé USB Sandisk GLIDE 128 GB 3.0\n","64.91","Clé","nan","Clé USB Sandisk GLIDE 128 GB 3.0. Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","338567","Sandisk Ultra USB 3.0 Fit 128GB USB Stick","69.0","nan","nan","nan"
"796439","sandisk ultra memory usb 16gb uhs-i class gb,","9.99","SanDisk","nan","nan","1012545","Tarjeta Ultra - USB 32GB SanDisk 2.0 10 GB 16 Class","13.99","SanDisk","nan","SDXC"
"474248","Tesco direct: Kingston 16GB Data Traveler USB Card","17.0","nan","nan","nan","1176981","Tesco direct: Kingston 16 GB microSDHC","13.11","nan","nan","nan"
"121921","Toshiba USB 3.0 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan","601915","Memoria USB SanDisk Extreme USB 3.0 Flash Drive 16 GB Pendrive en Fnac.es","nan","nan","nan","nan"
"725494","PNY Attache 4 8GB USB 2.0 (czarny)","29.99","nan","nan","nan","1160846","PNY Attache 4 USB 2.0 Memory Stick - 128 GB, Black","21.99","nan","nan","nan"
"598728","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","76.72","nan","nan","nan","1001898","Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408)","54.22","nan","nan","nan"
"84825","LEXAR JumpDrive C20c 128 GB","89.99","nan","nan","nan","585269","Lexar Jumpdrive P20 128GB USB 3.0","88.95","nan","nan","nan"
"4943","Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive","6.4","nan","nan","nan","242741","Tesco direct: Intenso 16GB Basic USB2.0 USB 2.0 Type-A Black Silver flash drive","7.68","nan","nan","nan"
"757704","INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB","8.99","nan","nan","nan","931655","Intenso INT-3502450 Memory Stick Rainbow Line USB, 4 GB, Blu","nan","nan","nan","nan"
"820745","INTENSO Premium Line USB-Stick","16.99","nan","nan","nan","1073850","INTENSO 3502450 Rainbow Line USB-Stick 4 GB","5.49","nan","nan","nan"
"585269","Lexar Jumpdrive P20 128GB USB 3.0","88.95","nan","nan","nan","1195986","Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU","46.02","nan","nan","nan"
"340104","Kingston SDHC Class 4 (4GB) Speicherkarte","9.99","nan","nan","nan","1188969","SanDisk Micro SDHC 4GB Class 4 Speicherkarte","nan","nan","nan","nan"
"701771","Intenso Premium Line USB Stick (64GB)","32.99","Intenso","nan","nan","1200526","INTENSO 3503470 Basic Line 16 GB USB-Stick 16 GB","7.99","nan","nan","nan"
"968858","Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan","1149846","Lexar JumpDrive S25  Memoria USB 3.0 16 GB verde en Fnac.es","11.99","nan","nan","nan"
"348612","Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green","16.33","nan","nan","nan","561426","Lexar JumpDrive C20m 32GB micro-USB Flash Drive","19.28","nan","nan","nan"
"80932","Toshiba THN-N101K1280E6 128GB Exceria Pro N101 SD Karte","nan","nan","nan","nan","744732","TOSHIBA EXCERIA PRO N401, 128 GB","89.95","nan","nan","nan"
"312805","Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan","468076","Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","62.84","nan","nan","nan"
"207630","INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan","675835","INTENSO 3534460 Premium Line USB-Stick 8 GB","8.99","nan","nan","nan"
"1022702","Kingston SDXC Class 10 UHS-I 256GB 256GB SDXC Flash Class 10","111.0","nan","nan","nan","1086234","Kingston SDHC Class 10 UHS-I 16GB","39.99","nan","nan","nan"
"744732","TOSHIBA EXCERIA PRO N401, 128 GB","89.95","nan","nan","nan","912267","TOSHIBA EXCERIA PRO N101, 64 GB","184.95","nan","nan","nan"
"207630","INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan","543647","INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB","8.99","nan","nan","nan"
"64516","Samsung Galaxy J4 Core Dual Sim - 16GB, 1GB RAM, 4G LTE, Black","1899.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy J4 Core Dual Sim - 16GB, 1GB RAM, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","871488","Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Blue","1999.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Blue at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"616379","TOSHIBA EXCERIA PRO N101, 128 GB","289.95","nan","nan","nan","1098976","TOSHIBA EXCERIA PRO M401, 16 GB","24.95","nan","nan","nan"
"1099381","Intenso Premium Line 8GB Speicherstick USB 3.0 silber","8.99","nan","nan","nan","1106422","INTENSO Premium Line USB-Stick","29.99","nan","nan","nan"
